deliveryDate,OrderQuantity
2023-10-26,18
2024-03-28,15
2022-05-03,13
2022-04-29,17
2024-01-02,13
2022-03-18,16
2022-08-17,14
2024-05-28,18
2022-03-07,18
2024-05-22,21
2024-12-31,15
2024-09-20,20
2024-03-26,19
2023-09-11,18
2023-09-18,19
2023-08-08,21
2022-10-13,19
2023-02-14,14
2022-04-12,14
2024-06-17,18
2024-02-06,20
2023-09-26,21
2022-05-03,22
2022-05-10,17
2024-11-29,17
2024-09-07,14
2024-06-17,20
2024-04-22,20
2024-05-23,18
2024-08-19,20
2024-12-05,19
2022-03-28,18
2022-02-04,16
2023-10-03,18
2024-01-29,16
2024-08-21,12
2022-11-04,17
2022-04-29,16
2022-12-02,18
2023-07-10,19
2022-08-21,18
2024-03-06,18
2023-08-23,20
2024-02-26,16
2023-08-09,18
2023-07-13,16
2023-03-13,15
2024-07-29,20
2022-06-17,21
2023-11-20,15
2023-02-27,14
2022-12-06,16
2023-12-12,18
2022-07-01,23
2023-02-25,24
2023-06-29,17
2023-01-10,19
2022-08-03,22
2022-10-28,18
2024-04-11,22
2023-10-09,19
2024-04-04,16
2024-06-19,16
2024-09-13,23
2023-09-11,20
2023-02-17,17
2023-07-18,17
2022-02-09,22
2022-12-14,15
2022-04-05,23
2022-09-14,20
2022-11-07,17
2022-06-17,13
2024-06-25,17
2022-02-04,10
2022-07-18,17
2022-05-12,14
2024-11-14,23
2025-01-06,16
2023-05-03,12
2023-05-12,14
2023-03-20,16
2023-12-01,15
2022-07-19,15
2022-09-14,17
2023-10-23,15
2022-04-29,20
2023-08-09,20
2023-01-17,19
2022-08-10,19
2022-11-24,19
2024-07-19,19
2022-02-16,15
2023-10-31,17
2023-01-24,15
2024-07-30,19
2024-06-28,18
2024-07-30,19
2023-11-10,15
2023-01-31,13
2024-12-24,19
2022-06-08,17
2023-12-28,22
2024-12-13,21
2024-01-08,15
2022-07-22,19
2024-07-24,22
2024-10-30,22
2022-03-14,19
2023-09-26,15
2023-09-06,15
2024-07-22,19
2022-10-27,13
2024-03-29,21
2024-05-20,12
2023-07-05,15
2023-03-03,16
2023-02-07,16
2023-02-27,15
2024-03-22,10
2023-08-14,17
2023-08-16,17
2024-08-12,18
2023-09-26,11
2022-12-01,19
2022-12-01,16
2023-10-11,20
2024-01-29,14
2023-06-07,22
2024-12-06,16
2023-11-01,16
2024-08-27,19
2023-02-09,14
2023-05-04,22
2022-03-17,15
2022-11-03,18
2022-09-05,19
2024-10-16,13
2023-08-22,17
2022-05-31,17
2023-05-18,15
2024-06-14,19
2022-07-11,17
2022-07-12,20
2023-06-27,17
2024-12-17,17
2024-01-12,11
2022-09-19,11
2024-09-19,13
2022-03-16,19
2022-07-04,17
2023-06-30,21
2023-04-14,15
2022-09-13,16
2025-02-17,15
2023-07-03,12
2025-01-16,14
2024-04-02,20
2022-02-08,19
2023-04-26,24
2022-06-14,16
2023-07-05,17
2022-11-25,19
2023-12-04,17
2024-06-13,16
2024-11-06,15
2022-09-28,24
2022-12-26,23
2022-06-21,17
2022-08-08,16
2025-01-02,16
2023-05-29,23
2022-09-07,16
2023-04-04,18
2022-04-18,16
2023-11-21,22
2023-02-03,19
2025-01-06,16
2024-03-27,18
2023-03-01,13
2024-12-30,23
2024-05-14,16
2024-03-06,15
2024-10-22,23
2023-09-26,15
2024-02-26,17
2023-12-19,22
2023-02-13,15
2024-04-29,18
2024-01-10,22
2024-04-22,19
2023-02-20,18
2022-06-23,25
2025-01-28,20
2022-09-08,18
2024-07-26,18
2022-10-19,17
2023-07-20,18
2024-08-30,15
2023-04-10,16
2024-10-09,18
2024-04-10,21
2023-08-11,16
2022-10-31,18
2023-11-14,14
2023-08-15,16
2022-07-19,17
2022-08-09,17
2024-08-19,14
2023-02-09,13
2022-12-12,21
2023-02-14,16
2023-06-27,12
2024-04-25,17
2023-08-21,20
2022-12-03,17
2022-11-15,25
2024-05-16,18
2024-01-08,20
2022-04-08,13
2022-06-13,20
2023-07-07,14
2022-09-06,22
2024-10-09,22
2024-02-12,20
2023-04-14,12
2022-02-08,16
2022-03-18,21
2024-05-09,22
2024-01-26,17
2022-05-30,20
2023-01-12,29
2022-09-26,11
2024-07-04,19
2024-01-09,12
2024-02-14,16
2024-06-11,20
2022-08-23,22
2023-07-27,20
2024-07-04,20
2023-02-16,21
2024-01-16,23
2022-12-12,16
2022-12-06,13
2023-03-16,19
2023-09-20,19
2024-12-20,23
2022-04-29,16
2023-03-16,22
2023-10-26,21
2023-08-07,19
2022-08-11,21
2025-01-23,20
2024-05-07,18
2024-08-27,17
2024-12-23,11
2023-06-01,17
2022-03-15,23
2023-11-27,17
2023-12-15,24
2022-09-30,18
2023-02-03,18
2022-05-20,18
2024-06-13,19
2022-10-04,19
2023-03-22,20
2022-10-26,13
2024-02-14,16
2024-06-27,24
2024-05-03,16
2023-09-19,20
2023-01-27,14
2024-11-21,17
2024-07-19,12
2022-03-11,21
2024-01-05,16
2024-05-01,20
2023-12-01,23
2024-06-10,21
2024-09-27,26
2023-12-20,20
2024-08-26,18
2022-09-12,18
2023-01-25,14
2022-09-07,20
2023-03-14,18
2024-08-28,15
2022-09-07,16
2024-01-15,15
2023-09-27,13
2024-05-01,18
2022-09-26,21
2023-05-08,17
2023-09-01,22
2024-05-06,17
2024-08-07,18
2023-09-12,20
2023-10-09,16
2024-07-29,18
2023-12-14,19
2022-02-14,22
2022-02-21,20
2024-08-05,20
2025-01-30,20
2023-03-15,17
2022-07-27,14
2022-07-07,18
2022-06-21,23
2022-10-13,14
2024-10-15,20
2023-08-08,19
2022-03-07,16
2022-08-30,16
2024-12-20,16
2023-07-05,23
2024-09-18,18
2022-02-10,24
2025-01-10,22
2023-03-08,16
2022-06-13,20
2024-11-19,19
2022-02-17,15
2022-01-25,22
2024-07-15,15
2023-10-03,17
2024-06-17,18
2022-04-01,22
2022-05-11,18
2024-02-28,13
2023-01-25,18
2022-12-06,22
2024-12-26,21
2024-10-10,21
2023-01-18,16
2022-05-30,21
2023-12-27,13
2023-10-20,22
2022-07-20,10
2022-04-11,18
2024-12-31,18
2025-01-13,18
2023-09-12,13
2022-05-20,18
2022-05-12,16
2023-06-02,14
2024-06-26,17
2022-06-21,20
2022-10-26,16
2023-11-17,19
2023-01-27,16
2024-01-23,18
2022-01-27,14
2024-10-23,17
2023-03-08,16
2024-02-23,16
2023-08-25,12
2023-05-24,20
2022-07-19,25
2022-05-09,21
2024-09-19,16
2024-07-19,16
2022-09-08,17
2023-02-20,19
2024-08-27,20
2023-07-05,20
2022-03-17,14
2024-11-12,17
2023-10-17,15
2024-01-03,16
2024-05-30,17
2022-04-25,26
2022-02-10,20
2023-12-29,17
2023-06-02,25
2024-04-12,26
2024-07-17,19
2023-06-05,16
2022-11-18,17
2023-06-27,20
2022-08-17,19
2024-08-29,20
2022-06-03,19
2022-05-02,21
2025-01-03,18
2024-02-02,16
2022-10-07,21
2022-11-21,19
2023-06-26,15
2022-07-29,17
2024-10-07,16
2025-01-09,17
2022-05-13,21
2024-12-06,16
2023-01-12,16
2023-03-11,16
2024-08-12,19
2023-05-31,23
2022-12-09,17
2024-04-16,15
2023-07-18,16
2024-09-10,18
2022-05-24,22
2023-02-14,21
2022-06-22,13
2023-02-09,17
2022-07-25,20
2023-07-05,22
2023-06-14,20
2022-07-21,17
2024-10-18,17
2023-01-18,22
2023-07-11,19
2022-05-12,13
2023-12-29,17
2023-05-30,21
2023-03-07,13
2022-03-02,13
2024-01-03,18
2022-02-16,17
2024-05-27,21
2024-01-17,18
2024-11-29,17
2022-07-13,13
2022-05-06,16
2023-03-28,21
2024-12-27,18
2022-02-07,15
2023-07-19,19
2023-01-23,19
2023-08-09,18
2023-03-28,21
2023-03-13,19
2023-09-12,16
2023-01-31,21
2025-01-23,23
2023-12-28,17
2023-01-17,18
2024-09-18,12
2024-01-11,15
2024-08-23,16
2024-01-01,20
2024-08-05,15
2022-07-11,20
2023-02-14,16
2023-10-27,17
2023-02-15,21
2023-08-24,21
2022-04-11,16
2023-06-05,16
2023-09-29,24
2024-09-24,18
2023-08-02,11
2023-05-05,19
2023-03-20,14
2023-03-15,24
2023-07-28,21
2023-09-14,24
2024-08-08,17
2023-05-01,17
2023-09-01,17
2023-06-21,21
2022-05-03,16
2022-06-21,26
2024-10-24,15
2024-05-01,20
2023-08-18,17
2024-04-08,22
2024-07-29,13
2022-04-27,19
2023-12-04,17
2024-07-15,16
2023-12-26,19
2022-09-15,21
2024-11-25,19
2023-07-03,18
2022-08-02,21
2024-08-30,21
2023-08-16,14
2022-07-28,18
2023-10-03,14
2022-06-01,16
2024-09-10,17
2023-09-18,17
2025-01-23,22
2023-02-15,15
2022-11-04,17
2022-04-01,13
2023-07-07,16
2022-05-04,18
2022-03-14,18
2022-05-20,22
2023-09-28,18
2022-09-15,22
2024-12-16,20
2023-02-23,17
2022-02-28,21
2024-01-04,19
2024-07-23,11
2024-11-05,12
2024-06-11,19
2023-09-12,20
2022-09-15,20
2024-06-24,21
2023-12-04,19
2023-04-12,16
2024-08-28,22
2023-11-24,21
2023-02-07,15
2023-06-26,17
2022-09-08,19
2022-06-07,20
2024-10-08,21
2025-01-09,17
2023-02-23,15
2024-11-18,15
2024-08-12,18
2022-07-26,26
2022-03-10,18
2023-09-11,20
2024-03-28,20
2024-09-23,16
2024-03-15,18
2022-06-07,21
2023-05-05,19
2022-11-02,21
2022-03-23,18
2022-04-18,21
2024-02-08,18
2025-01-15,20
2025-01-13,18
2024-04-12,19
2023-06-29,21
2024-04-04,19
2023-11-24,17
2022-08-05,19
2025-01-07,18
2024-07-22,18
2023-08-11,16
2024-02-12,14
2022-08-29,16
2024-08-15,19
2023-05-18,14
2023-03-29,20
2022-09-13,22
2023-04-14,18
2024-08-15,17
2025-01-09,19
2022-12-19,16
2023-02-16,19
2024-05-30,19
2024-06-17,16
2023-03-17,20
2022-12-05,15
2023-03-26,13
2024-01-14,16
2023-12-02,21
2022-07-27,16
2024-05-20,17
2024-12-24,13
2023-12-04,20
2022-03-31,21
2023-11-15,13
2024-11-21,21
2023-03-16,18
2023-06-30,20
2022-04-06,11
2024-08-29,18
2024-12-09,17
2022-06-28,19
2024-10-30,23
2023-01-10,20
2024-04-02,21
2023-10-27,15
2023-10-27,15
2024-05-28,20
2023-06-06,14
2023-01-25,20
2024-06-14,22
2024-10-28,26
2024-12-03,19
2024-04-16,20
2022-04-05,19
2023-07-28,20
2023-03-21,17
2023-01-20,16
2022-05-03,21
2024-09-09,19
2023-01-18,20
2024-03-27,19
2025-01-09,18
2024-09-06,19
2022-02-10,17
2024-08-29,20
2024-11-06,18
2024-09-26,19
2023-11-03,17
2022-09-02,22
2022-05-31,18
2023-01-16,16
2022-10-25,17
2024-01-15,15
2023-07-10,20
2023-11-09,16
2025-01-09,20
2024-06-25,23
2023-05-01,20
2023-09-26,17
2024-11-20,18
2023-03-01,21
2025-01-15,22
2022-02-22,21
2022-04-22,17
2024-08-16,23
2022-07-08,17
2024-07-08,19
2023-12-08,22
2024-10-18,18
2023-04-26,20
2022-09-16,20
2024-07-19,16
2023-05-19,21
2024-07-03,18
2022-05-09,19
2024-12-11,22
2024-09-12,15
2024-01-01,14
2023-10-02,20
2023-05-08,17
2022-01-26,21
2023-03-22,20
2024-10-28,19
2022-12-09,23
2024-04-09,19
2022-06-06,21
2022-02-24,19
2022-02-03,17
2022-06-07,13
2024-08-12,16
2023-03-13,20
2022-08-22,23
2022-07-12,19
2024-11-22,22
2022-08-19,23
2024-07-11,17
2023-06-15,18
2022-11-22,18
2023-10-10,16
2022-10-06,20
2022-03-18,18
2023-11-03,16
2023-04-14,21
2022-04-08,17
2024-05-16,22
2022-08-18,15
2025-01-28,19
2025-01-06,18
2023-07-20,18
2022-03-23,17
2023-02-24,13
2022-12-07,18
2023-10-19,18
2025-01-08,15
2023-12-26,16
2022-11-17,18
2022-08-02,20
2023-05-24,18
2023-12-25,16
2024-11-22,17
2022-11-17,23
2024-04-08,17
2024-12-31,18
2022-09-12,21
2024-07-24,17
2023-11-18,20
2022-10-27,13
2023-04-20,17
2022-04-29,22
2023-10-02,16
2024-04-22,19
2024-10-17,10
2023-04-12,18
2023-08-23,20
2024-09-27,15
2022-08-03,17
2022-06-06,16
2024-06-19,17
2024-01-25,16
2024-05-24,14
2024-06-19,22
2024-12-19,19
2023-05-11,24
2024-12-30,22
2023-02-20,22
2024-12-09,24
2023-01-30,29
2024-04-16,20
2023-09-07,11
2024-11-05,20
2024-09-17,16
2023-11-01,18
2023-10-17,15
2023-01-05,21
2023-07-20,25
2022-06-24,19
2022-10-05,15
2023-12-08,15
2024-10-29,21
2023-04-14,13
2023-11-21,14
2022-09-29,21
2024-06-25,19
2022-04-05,15
2023-01-20,17
2023-12-08,16
2024-05-08,17
2024-04-01,22
2023-02-02,25
2024-12-04,17
2024-08-09,20
2024-12-19,23
2023-01-20,15
2024-01-24,16
2024-02-07,27
2023-07-14,25
2024-07-11,22
2022-07-26,19
2024-02-06,14
2022-02-07,16
2024-09-11,18
2024-12-02,19
2024-08-21,22
2022-05-15,19
2024-03-14,19
2022-10-20,16
2022-05-09,20
2023-08-09,20
2023-05-03,18
2023-06-08,20
2024-09-16,18
2023-07-21,16
2023-10-09,20
2022-03-23,17
2024-08-28,20
2022-03-09,16
2024-04-16,9
2023-03-07,17
2022-05-02,17
2023-09-26,19
2022-12-02,17
2022-05-16,18
2022-05-23,19
2023-09-21,13
2024-11-11,20
2023-03-28,18
2022-06-01,23
2023-12-05,23
2023-12-31,14
2022-11-11,12
2023-07-28,15
2024-05-31,14
2023-10-30,17
2023-07-18,17
2024-08-16,15
2024-01-05,20
2022-09-02,13
2024-06-06,15
2024-07-29,18
2024-09-30,15
2023-05-08,20
2024-06-24,16
2022-07-05,15
2022-11-02,16
2022-11-06,15
2024-02-19,8
2023-12-18,18
2024-03-24,16
2022-03-11,13
2022-04-11,18
2024-11-28,19
2023-01-24,19
2023-10-13,15
2024-06-26,19
2022-04-18,21
2022-09-28,20
2022-11-18,20
2024-08-21,24
2024-12-25,21
2023-12-14,24
2023-03-20,21
2022-03-23,13
2023-06-29,22
2024-05-31,21
2022-10-04,21
2023-11-01,18
2023-11-16,20
2024-06-17,23
2022-06-03,23
2023-08-30,25
2022-10-31,19
2022-02-21,20
2023-06-13,18
2024-10-11,15
2023-10-03,20
2024-10-16,19
2023-09-12,16
2024-02-28,15
2022-12-22,18
2025-02-03,20
2023-12-15,11
2022-07-12,17
2023-01-24,13
2024-12-16,16
2024-06-18,19
2023-04-14,19
2023-04-17,18
2024-01-11,14
2023-03-02,19
2022-03-29,17
2025-01-16,21
2024-05-14,18
2024-04-15,21
2023-10-27,18
2022-02-14,23
2024-03-15,18
2024-05-17,20
2023-05-24,15
2023-08-10,16
2023-06-08,17
2025-01-01,16
2022-11-09,14
2023-08-07,18
2023-01-02,18
2024-02-29,21
2023-02-02,16
2022-02-04,16
2022-06-23,14
2022-11-02,18
2023-01-20,16
2023-09-29,15
2023-10-03,11
2022-04-23,17
2024-04-05,16
2022-04-06,15
2022-11-30,12
2024-07-04,23
2022-01-26,20
2024-11-18,17
2023-05-25,12
2023-06-02,17
2023-03-09,19
2022-04-07,18
2024-03-20,18
2024-09-10,21
2022-07-22,18
2023-07-26,22
2024-04-15,18
2023-02-10,16
2022-09-09,18
2023-08-16,14
2024-05-02,14
2024-10-23,20
2022-02-15,18
2024-09-10,16
2023-11-22,12
2024-09-09,20
2023-01-31,16
2022-10-11,19
2022-02-04,18
2023-11-22,16
2024-04-16,21
2022-05-23,18
2024-01-24,20
2024-02-13,22
2024-12-04,17
2025-02-13,19
2023-07-06,16
2024-03-07,18
2023-01-31,15
2023-10-02,19
2023-06-26,19
2024-09-12,19
2023-02-09,18
2024-09-25,14
2022-07-27,17
2022-07-07,18
2023-08-24,17
2023-04-14,17
2022-05-26,15
2023-02-23,19
2024-04-17,17
2023-10-06,21
2023-03-27,18
2023-09-29,15
2022-12-07,22
2023-12-12,18
2024-08-09,19
2022-06-19,17
2022-05-24,14
2024-05-01,20
2022-03-01,17
2023-01-04,21
2023-04-20,19
2023-03-13,17
2024-11-21,23
2024-01-11,18
2023-12-06,24
2023-10-16,20
2024-03-08,21
2023-10-13,14
2022-11-09,17
2022-04-25,18
2024-08-22,21
2024-09-11,16
2024-11-07,13
2022-08-24,16
2022-03-25,17
2025-01-15,16
2022-07-11,18
2022-09-07,17
2023-03-22,18
2022-06-20,19
2024-07-22,18
2024-11-25,19
2024-10-07,15
2024-08-01,19
2023-12-18,23
2024-05-03,22
2022-12-08,15
2024-09-04,15
2024-02-05,18
2023-10-02,17
2022-01-18,17
2024-12-11,26
2022-03-01,19
2022-10-17,15
2022-05-12,20
2022-03-14,24
2023-09-13,17
2024-08-16,15
2022-02-16,19
2023-08-31,18
2023-10-26,12
2025-01-24,20
2024-12-11,20
2023-09-12,25
2023-02-09,13
2024-03-07,20
2024-08-26,16
2022-02-22,17
2022-11-17,13
2023-11-20,16
2022-05-12,21
2022-12-15,19
2023-10-13,21
2024-03-04,20
2024-04-22,15
2024-09-11,19
2022-07-11,11
2022-03-14,14
2023-09-04,21
2022-05-19,16
2024-08-06,22
2023-07-03,19
2023-12-19,16
2022-11-01,19
2022-12-15,18
2023-09-27,14
2022-05-18,24
2022-02-22,17
2023-08-28,17
2023-01-06,15
2022-02-14,18
2023-07-13,16
2023-11-27,13
2023-04-06,18
2024-11-11,16
2025-01-08,22
2024-02-14,19
2023-08-01,20
2022-01-28,16
2022-02-02,15
2024-04-01,21
2024-07-19,17
2022-10-11,24
2024-05-10,16
2024-05-10,21
2024-02-15,14
2023-02-09,19
2022-08-31,23
2024-09-13,13
2022-03-04,17
2022-04-22,11
2023-01-25,18
2023-12-16,17
2024-12-27,18
2024-03-13,20
2022-09-16,21
2022-05-06,20
2024-01-13,19
2023-05-04,15
2023-04-07,21
2022-08-24,16
2022-06-03,14
2023-09-07,17
2024-10-03,12
2024-03-08,22
2023-04-27,18
2024-02-20,20
2023-06-20,18
2023-09-04,20
2024-12-26,19
2024-10-24,23
2022-12-29,22
2022-08-04,15
2023-01-18,23
2023-12-12,16
2023-06-14,15
2022-07-28,14
2022-06-16,19
2022-11-10,19
2022-05-29,22
2023-07-23,16
2024-10-08,21
2023-07-19,19
2024-08-30,17
2023-05-11,19
2023-01-31,18
2024-10-03,23
2024-09-24,16
2022-10-28,19
2023-01-27,18
2023-10-17,18
2024-12-09,19
2023-04-12,16
2022-03-07,19
2022-09-30,11
2023-08-29,20
2024-08-21,18
2024-04-30,18
2022-08-04,23
2022-06-29,13
2024-02-16,21
2022-09-26,14
2023-03-29,21
2022-06-14,24
2022-09-29,15
2022-05-02,20
2022-08-02,19
2024-11-08,14
2022-12-06,23
2023-06-06,22
2022-03-16,19
2024-02-06,20
2023-01-23,16
2022-09-19,24
2023-03-17,16
2022-11-25,18
2022-02-21,17
2024-03-28,16
2022-07-18,20
2024-04-01,21
2022-07-22,19
2024-08-08,14
2022-12-12,21
2022-03-22,19
2023-05-23,12
2022-02-17,12
2022-03-24,18
2024-09-20,20
2024-08-29,18
2023-02-08,17
2022-03-09,21
2022-07-18,12
2022-07-25,21
2022-06-30,15
2024-08-02,21
2022-08-16,20
2024-05-16,19
2022-03-23,24
2024-02-21,18
2022-11-14,19
2023-05-29,18
2023-03-30,17
2022-04-05,12
2024-06-20,20
2022-12-19,22
2024-07-03,13
2022-07-08,18
2022-06-20,20
2022-09-08,19
2023-08-14,17
2022-03-21,21
2023-08-22,16
2024-06-11,20
2024-07-29,12
2022-02-21,15
2023-05-17,21
2024-12-09,13
2022-07-29,20
2022-02-24,14
2024-12-02,17
2023-08-15,22
2023-03-06,16
2022-04-15,20
2023-03-10,19
2023-02-04,15
2024-07-26,13
2022-07-26,11
2023-12-08,16
2024-04-03,16
2024-01-30,20
2023-08-23,16
2023-09-19,11
2023-02-06,18
2024-03-08,16
2024-11-11,18
2022-10-21,14
2022-12-27,23
2023-10-17,17
2022-07-11,21
2022-07-07,19
2022-05-27,21
2024-04-07,19
2024-05-08,19
2022-09-28,13
2022-05-20,18
2022-11-04,18
2024-09-11,21
2022-12-02,14
2022-03-15,13
2023-08-14,19
2024-08-06,17
2022-08-23,17
2024-04-19,20
2022-06-01,19
2022-05-06,18
2022-03-02,17
2022-10-19,23
2022-02-15,19
2023-07-26,16
2024-10-09,19
2023-01-20,15
2023-10-26,22
2024-12-02,20
2022-09-29,20
2024-10-16,18
2022-06-28,18
2023-09-13,16
2022-04-19,18
2024-06-18,20
2024-04-02,19
2022-06-22,20
2024-07-29,23
2024-10-15,20
2023-02-03,20
2024-12-18,22
2022-05-18,20
2024-10-09,13
2023-01-30,17
2024-10-22,17
2024-01-29,18
2023-03-24,19
2023-11-30,19
2022-10-28,16
2024-04-23,18
2024-03-08,22
2024-12-30,16
2023-08-23,20
2024-09-27,18
2023-04-21,15
2023-10-10,19
2023-07-28,19
2022-11-25,20
2022-09-26,21
2023-08-03,23
2022-04-12,14
2023-02-11,22
2023-10-11,14
2023-04-07,22
2022-02-14,17
2022-10-14,13
2022-03-01,25
2023-10-05,15
2022-07-27,16
2024-12-20,12
2022-08-04,14
2023-09-12,20
2022-08-11,18
2022-08-12,20
2023-01-31,20
2024-01-30,19
2023-10-20,17
2023-05-27,20
2024-09-13,20
2024-08-27,13
2022-11-11,21
2023-12-25,19
2023-10-09,19
2023-11-29,19
2024-12-19,18
2023-07-07,17
2023-05-22,21
2022-05-02,24
2022-01-21,17
2024-03-21,22
2023-09-25,22
2022-06-14,19
2024-09-24,20
2024-11-14,16
2023-11-13,24
2024-06-21,18
2023-05-20,24
2023-05-01,20
2024-04-04,19
2022-01-19,18
2023-02-23,17
2022-05-18,15
2023-03-02,27
2023-09-25,18
2024-05-16,15
2023-08-03,15
2022-12-21,19
2024-06-14,18
2022-04-12,15
2023-04-06,18
2023-07-21,20
2022-11-24,22
2022-09-12,13
2022-11-16,28
2022-10-14,14
2022-12-15,18
2023-01-26,17
2023-12-06,18
2023-05-02,13
2022-07-19,19
2022-12-26,15
2022-12-20,24
2022-02-28,15
2024-03-07,19
2022-05-26,20
2022-05-16,15
2024-10-10,23
2024-07-03,16
2022-03-25,16
2024-02-12,26
2023-05-04,24
2022-03-10,11
2023-11-06,24
2024-02-28,17
2022-04-19,20
2022-12-16,20
2023-08-28,18
2023-01-19,16
2022-12-13,20
2024-07-03,20
2024-01-24,15
2025-01-07,20
2023-11-09,21
2022-05-18,16
2022-08-02,20
2024-10-17,21
2024-04-16,21
2023-02-13,18
2023-10-30,16
2023-04-25,19
2023-01-10,19
2023-07-21,16
2022-08-22,21
2025-01-13,19
2022-12-19,20
2022-04-10,22
2024-03-19,23
2024-12-20,14
2024-11-06,18
2024-11-05,18
2022-11-21,18
2024-09-25,17
2023-05-09,17
2022-03-05,17
2022-05-03,16
2023-11-14,19
2023-10-14,21
2024-02-12,12
2022-11-30,15
2023-01-18,21
2022-07-26,20
2024-09-18,15
2022-02-15,16
2023-01-23,19
2024-04-12,19
2023-03-03,14
2024-12-09,19
2023-02-23,22
2022-11-23,19
2023-12-04,26
2022-05-12,17
2023-09-27,15
2023-06-16,16
2023-02-07,14
2024-03-14,17
2022-02-22,16
2024-02-23,14
2023-01-24,15
2024-05-29,15
2024-11-13,17
2023-06-19,17
2022-11-24,19
2022-04-13,19
2024-10-22,13
2023-02-23,17
2024-11-07,14
2023-03-13,19
2023-06-14,17
2024-03-15,18
2023-04-17,13
2024-11-19,21
2023-06-15,17
2024-04-05,15
2024-05-02,18
2024-10-29,16
2023-06-30,13
2023-11-02,21
2023-07-27,16
2022-06-29,18
2024-01-31,20
2022-09-21,20
2023-03-06,23
2024-04-15,19
2022-02-22,21
2023-04-06,12
2023-08-01,22
2023-09-08,17
2023-02-06,18
2023-01-18,18
2022-11-21,18
2022-04-08,15
2022-03-24,13
2024-11-27,20
2023-06-09,16
2024-08-22,18
2024-02-16,14
2023-11-22,16
2023-08-28,15
2023-11-02,18
2024-12-18,15
2023-11-20,20
2024-09-18,27
2022-11-14,14
2022-12-20,18
2022-07-28,21
2022-05-27,22
2023-11-30,18
2024-05-21,17
2024-02-29,16
2024-04-12,15
2022-02-21,18
2023-03-22,21
2023-10-24,17
2023-09-01,20
2023-05-23,19
2023-10-19,15
2023-06-05,17
2022-12-08,13
2023-03-06,16
2023-04-03,15
2023-07-27,18
2024-10-31,26
2024-04-22,14
2023-12-28,27
2023-07-19,20
2022-03-31,16
2024-12-31,16
2024-01-30,17
2024-01-23,14
2022-04-19,18
2024-10-01,20
2022-05-13,12
2023-03-13,23
2023-07-25,16
2023-02-28,14
2023-07-24,16
2023-04-07,19
2022-11-09,16
2023-03-31,18
2023-08-03,22
2022-09-06,13
2024-12-25,19
2024-04-22,23
2024-09-16,20
2023-10-10,18
2022-09-20,16
2024-12-23,19
2024-10-01,14
2024-07-26,16
2024-11-29,20
2024-05-31,20
2024-02-07,18
2022-05-10,14
2024-11-04,20
2024-09-02,22
2024-01-05,15
2022-02-08,22
2023-11-21,21
2023-01-17,17
2024-04-23,19
2022-04-27,19
2022-12-07,16
2025-01-28,19
2022-08-04,20
2023-11-15,21
2023-10-03,25
2024-10-25,21
2023-05-12,15
2023-03-28,24
2025-01-14,20
2022-08-01,22
2024-01-30,21
2022-03-09,14
2023-07-05,20
2024-01-18,22
2024-10-18,18
2022-05-09,21
2022-04-08,18
2024-11-18,15
2024-05-16,13
2023-05-10,19
2024-02-06,14
2024-12-24,17
2024-09-09,23
2024-03-15,16
2022-07-24,18
2023-09-12,15
2022-11-03,16
2022-06-22,18
2023-04-26,19
2024-06-17,11
2023-06-22,20
2023-06-01,12
2023-04-20,20
2023-03-08,18
2024-12-25,22
2024-02-15,24
2024-02-26,14
2024-07-01,23
2024-05-06,17
2023-02-13,16
2024-11-29,19
2024-12-28,22
2024-01-16,16
2024-03-21,22
2024-07-25,16
2023-04-30,20
2023-10-03,16
2024-04-04,20
2023-01-10,16
2023-11-28,17
2024-10-02,20
2023-06-19,18
2023-04-06,22
2024-03-11,23
2022-05-13,20
2023-02-07,25
2022-11-21,17
2023-04-25,17
2022-10-17,23
2023-07-14,18
2023-05-19,20
2024-12-26,21
2022-06-03,17
2022-10-17,18
2023-05-03,18
2022-12-07,24
2024-07-18,14
2024-03-22,17
2023-09-01,19
2024-06-24,17
2022-06-14,16
2023-04-04,23
2024-08-26,20
2023-12-14,17
2023-12-20,15
2025-01-15,18
2024-03-13,14
2025-01-02,15
2024-08-15,19
2022-07-28,16
2022-11-17,21
2023-11-23,22
2023-07-04,19
2024-02-09,18
2024-08-26,17
2022-07-21,13
2024-05-31,23
2023-01-20,21
2022-07-29,12
2022-09-23,18
2023-04-19,16
2024-07-23,17
2023-11-13,23
2024-05-20,18
2022-11-17,16
2022-03-15,19
2022-03-29,18
2022-02-04,21
2022-04-25,13
2023-05-01,19
2024-06-20,18
2023-03-01,15
2023-01-09,13
2023-05-02,17
2023-11-17,17
2024-10-31,17
2023-07-10,14
2022-09-20,18
2023-02-13,22
2024-08-11,15
2023-07-05,14
2022-07-18,20
2024-10-11,19
2022-02-04,24
2024-11-07,14
2024-09-26,16
2022-07-28,18
2024-09-13,25
2022-10-12,17
2022-03-16,22
2023-02-21,18
2023-08-16,19
2022-03-29,18
2022-07-25,18
2022-04-21,17
2022-10-11,19
2022-12-08,16
2024-10-15,16
2024-09-05,16
2024-01-08,18
2023-10-02,18
2023-10-05,16
2022-05-04,18
2024-10-21,26
2022-02-24,18
2023-05-03,15
2024-12-26,17
2022-06-03,18
2024-09-17,25
2022-09-20,20
2024-10-03,13
2023-09-01,16
2023-04-03,20
2022-03-17,17
2022-02-17,18
2024-02-23,16
2024-02-26,22
